,id,features
3411,2366,"[0.2582012414932251, 0.5762258768081665, 0.18514969944953918, 0.749535322189331, 0.9374432563781738, 0.43396082520484924, 1.1958861351013184, 0.7094058394432068, 0.3038270175457001, 0.9742076992988586]"
3412,2376,"[0.9248567819595337, 1.169506311416626, 0.7849416136741638, 1.25779128074646, 0.39030250906944275, 0.0686187744140625, 0.5097399950027466, 0.6382687091827393, 0.16041840612888336, 0.5080221891403198]"
3413,2386,"[0.6161931753158569, 0.78858882188797, 0.0, 0.840563952922821, 1.1812875270843506, 0.09945852309465408, 1.3143483400344849, 0.6755819916725159, 0.056486308574676514, 0.7554577589035034]"
3414,2396,"[0.8907203674316406, 1.0531187057495117, 0.22189919650554657, 1.4025529623031616, 0.5266423225402832, 0.022089852020144463, 0.9655766487121582, 0.6729369759559631, 0.0, 0.8474274277687073]"
3415,2406,"[0.5903967022895813, 0.9945187568664551, 0.45163992047309875, 0.7190901041030884, 1.2943195104599, 0.319940984249115, 0.5719738602638245, 0.9850945472717285, 0.31924447417259216, 1.266298532485962]"
3416,2416,"[0.6688628792762756, 0.9892443418502808, 0.44537991285324097, 1.1226134300231934, 0.675154983997345, 0.18236440420150757, 0.7009503245353699, 0.7136187553405762, 0.7712835669517517, 1.3504258394241333]"
3417,2426,"[0.6157170534133911, 0.9306631684303284, 0.22222818434238434, 1.2367335557937622, 0.7001441717147827, 0.12396400421857834, 0.8224781155586243, 0.6105414628982544, 0.31149598956108093, 1.0005632638931274]"
3418,2436,"[1.1416963338851929, 0.9783291220664978, 0.347074031829834, 1.1430410146713257, 0.4222014546394348, 0.062278494238853455, 1.0118892192840576, 1.0019532442092896, 0.3207845985889435, 0.6126041412353516]"
3419,2446,"[1.2948017120361328, 0.8724619746208191, 0.3146093189716339, 0.8180349469184875, 0.45014920830726624, 0.23893211781978607, 1.2334095239639282, 1.2570641040802002, 0.15685471892356873, 0.8503612279891968]"
3420,2456,"[0.8333083987236023, 0.5954824090003967, 0.7189908027648926, 1.2315622568130493, 0.2928279638290405, 0.2015649825334549, 1.0218857526779175, 0.7000327706336975, 0.20523765683174133, 0.40553098917007446]"
3421,2466,"[0.9333175420761108, 0.9544268250465393, 0.9179908037185669, 1.2451754808425903, 0.0, 0.0, 0.7385303378105164, 0.5251418948173523, 0.1252194494009018, 0.12089128792285919]"
3422,2476,"[0.584426760673523, 1.3720790147781372, 0.755852997303009, 1.183982014656067, 0.9813892841339111, 0.12894929945468903, 0.546623945236206, 0.2272922694683075, 0.3821571171283722, 0.9910611510276794]"
3423,2486,"[0.8864092230796814, 0.9102787375450134, 1.0154529809951782, 1.2310196161270142, 0.21729408204555511, 0.2329697608947754, 0.8626057505607605, 0.400518000125885, 0.35553792119026184, 0.4552391469478607]"
3424,2496,"[0.5554152131080627, 0.9713354110717773, 0.4328378140926361, 0.9698066115379333, 0.22242677211761475, 0.1838286966085434, 0.9782230257987976, 0.4991895854473114, 0.33103081583976746, 0.6849843263626099]"
3425,2506,"[0.38680386543273926, 1.1238816976547241, 0.6904277801513672, 1.0584595203399658, 0.9737640619277954, 0.38157933950424194, 0.5960585474967957, 1.0405079126358032, 0.0, 0.5678062438964844]"
3426,2516,"[0.5745840668678284, 0.8080934286117554, 0.6130127310752869, 1.3133413791656494, 1.2632050514221191, 0.22052566707134247, 0.9663572311401367, 0.525022566318512, 0.0, 0.5082309246063232]"
3427,2526,"[0.6051068305969238, 1.3207266330718994, 0.8601825833320618, 1.014519214630127, 0.5430348515510559, 0.41960030794143677, 0.8271714448928833, 0.6262948513031006, 0.5417957305908203, 0.7246969938278198]"
3428,2536,"[0.3779303729534149, 0.6740861535072327, 0.39787769317626953, 0.9942782521247864, 1.0855711698532104, 0.3296918570995331, 0.7255442142486572, 0.605400800704956, 0.3823251724243164, 0.9075419306755066]"
3429,2546,"[0.8339181542396545, 1.1278568506240845, 0.12094943970441818, 0.9092979431152344, 0.3320436477661133, 0.21527525782585144, 0.6778974533081055, 0.4607108235359192, 0.09128410369157791, 0.8280120491981506]"
3430,2556,"[0.7063862085342407, 0.7024103999137878, 0.9029064178466797, 1.597301959991455, 0.7259942293167114, 0.8839892745018005, 0.0955059826374054, 0.0, 0.4419872760772705, 0.0725376084446907]"
3431,2566,"[0.38021281361579895, 0.6679020524024963, 0.0, 0.884436845779419, 0.9308500289916992, 0.20956288278102875, 1.3549065589904785, 0.49700742959976196, 0.03878084942698479, 0.8943049907684326]"
3432,2576,"[0.9635034203529358, 0.5283704400062561, 0.2872202396392822, 1.38398015499115, 0.3082732558250427, 0.12290569394826889, 1.26205313205719, 0.7636193633079529, 0.10164008289575577, 0.3546914756298065]"
3433,2586,"[1.0953961610794067, 0.7780988812446594, 0.9872434735298157, 1.2870913743972778, 0.4399574398994446, 0.3284715712070465, 0.8494594097137451, 0.4382566809654236, 0.25274452567100525, 0.6280387043952942]"
3434,2596,"[0.509303629398346, 0.5621829628944397, 0.1650252342224121, 0.6911565661430359, 1.3532860279083252, 0.3720090687274933, 0.7869768738746643, 0.6479005813598633, 0.3659994900226593, 1.4552061557769775]"
3435,2606,"[0.7932204008102417, 1.1609454154968262, 0.7654048204421997, 1.1951795816421509, 0.6235394477844238, 0.23414656519889832, 1.1188758611679077, 0.4132351875305176, 0.10539332777261734, 0.8197737336158752]"
3436,2616,"[0.28757256269454956, 0.8677362203598022, 0.277349054813385, 1.2159029245376587, 1.0553659200668335, 0.06050560250878334, 0.8812991380691528, 0.6810591220855713, 0.24321149289608002, 0.4541844129562378]"
3437,2626,"[0.4069874882698059, 0.86249178647995, 0.23995298147201538, 1.0837427377700806, 1.4269342422485352, 0.10553640872240067, 0.7860518097877502, 0.08654896169900894, 0.7003432512283325, 1.3199082612991333]"
3438,2636,"[0.9300237894058228, 0.6933556199073792, 0.5503736138343811, 1.2906756401062012, 0.7107077836990356, 0.02232079766690731, 0.6841180920600891, 0.8008354306221008, 0.2395012378692627, 0.9468210935592651]"
3439,2646,"[0.20805487036705017, 0.728774905204773, 0.0, 0.9417586326599121, 0.9197909235954285, 0.0, 1.2283893823623657, 0.7022937536239624, 0.10423703491687775, 1.4739630222320557]"
3440,2656,"[0.2667137682437897, 1.0708142518997192, 0.3987206220626831, 0.7540261745452881, 1.1657025814056396, 0.41914990544319153, 1.3854771852493286, 0.7509412169456482, 0.5516116619110107, 1.1723344326019287]"
3441,2666,"[0.7244024872779846, 0.8814331889152527, 0.2060365378856659, 1.1497700214385986, 0.6437088251113892, 0.0819719061255455, 1.2994552850723267, 0.5233306884765625, 0.07519993931055069, 1.0099034309387207]"
3442,2676,"[0.6696927547454834, 0.9449384212493896, 0.7114483714103699, 1.2033677101135254, 1.0645862817764282, 0.2870214581489563, 0.891178548336029, 0.7028834819793701, 0.5367234349250793, 0.8683560490608215]"
3443,2686,"[0.11660657078027725, 0.21183724701404572, 0.0, 0.40395599603652954, 0.4677205979824066, 0.3664040267467499, 1.9362308979034424, 1.0671906471252441, 0.6515910029411316, 0.22041890025138855]"
3444,2696,"[0.5570970177650452, 0.45975372195243835, 0.9951040148735046, 1.1433824300765991, 0.49268636107444763, 0.38883888721466064, 0.3365340828895569, 1.078067421913147, 0.7517379522323608, 1.0182983875274658]"
3445,2706,"[0.6454832553863525, 0.7649831771850586, 0.4738242030143738, 1.3520878553390503, 1.2395206689834595, 0.1728753000497818, 1.0118598937988281, 0.47460007667541504, 0.280117392539978, 0.5810676217079163]"
3446,2716,"[0.5412728786468506, 0.698538064956665, 0.0, 1.2661457061767578, 1.2860479354858398, 0.09416578710079193, 1.010371446609497, 0.3977173864841461, 0.5769246816635132, 0.8580719828605652]"
3447,2726,"[0.8319193124771118, 1.4169936180114746, 0.1262730360031128, 1.1219710111618042, 0.8473608493804932, 0.07248910516500473, 1.132819414138794, 0.8408175110816956, 0.0, 0.9988300204277039]"
3448,2736,"[0.8125419616699219, 0.5378997921943665, 0.3603931665420532, 1.3387514352798462, 0.8563026189804077, 0.3970339894294739, 0.9890421628952026, 0.3752080500125885, 0.3336256146430969, 0.6297001838684082]"
3449,2746,"[0.6575026512145996, 0.638615071773529, 0.3603173494338989, 1.082573652267456, 0.928146481513977, 0.387296587228775, 1.2837777137756348, 0.7103791236877441, 0.33714982867240906, 0.955925464630127]"
3450,2756,"[0.9799141883850098, 0.7726226449012756, 0.3322097957134247, 1.211958646774292, 0.4552004337310791, 0.29004013538360596, 1.369398832321167, 1.0401341915130615, 0.25469785928726196, 0.8670351505279541]"
3451,2766,"[0.37517890334129333, 1.1443959474563599, 0.004315264523029327, 1.0364539623260498, 0.8055220246315002, 0.22242653369903564, 1.4583945274353027, 0.6540459990501404, 0.2518441081047058, 0.9090266227722168]"
3452,2776,"[1.0891152620315552, 0.7931078672409058, 0.2375793755054474, 1.0188708305358887, 0.8962470293045044, 0.0, 0.8464404940605164, 1.028634786605835, 0.21450547873973846, 1.3531339168548584]"
3453,2786,"[0.8042739033699036, 0.9877200126647949, 0.6243617534637451, 1.328833818435669, 0.5217655897140503, 0.16102826595306396, 0.9350137114524841, 0.7778010964393616, 0.2164846658706665, 0.9782134890556335]"
3454,2796,"[0.5708900094032288, 0.5150747895240784, 0.14458048343658447, 1.0117207765579224, 0.8832191824913025, 0.0, 0.6874581575393677, 0.9745563268661499, 0.028148705139756203, 0.685818076133728]"
3455,2806,"[1.2017041444778442, 0.0, 0.1717807650566101, 1.0170271396636963, 0.0, 0.24430136382579803, 1.0251669883728027, 1.034203052520752, 0.0, 0.9733637571334839]"
3456,2816,"[0.2674441933631897, 0.7914708852767944, 0.3766312003135681, 0.9903712272644043, 0.7202591300010681, 0.0, 1.1930675506591797, 0.7118363380432129, 0.12631233036518097, 1.3051905632019043]"
3457,2826,"[0.6785033345222473, 1.0565295219421387, 0.5923051834106445, 1.1772058010101318, 0.27893969416618347, 0.2182048261165619, 1.1174360513687134, 0.22752195596694946, 0.17928718030452728, 0.38927778601646423]"
3458,2836,"[0.7154452800750732, 0.43137118220329285, 0.6548482179641724, 0.7999196648597717, 0.6762068867683411, 0.18158721923828125, 0.8602832555770874, 0.8168466091156006, 0.18071317672729492, 1.0557512044906616]"
3459,2846,"[0.6488028168678284, 0.8643597960472107, 0.70265132188797, 1.2561330795288086, 0.7074400782585144, 0.16201654076576233, 0.7655526995658875, 0.8485897779464722, 0.1958463490009308, 0.18781132996082306]"
3460,2856,"[0.4186076521873474, 1.3065143823623657, 0.4002813994884491, 1.0382497310638428, 0.8585355281829834, 0.09145071357488632, 0.5536172389984131, 0.20505790412425995, 0.46110090613365173, 1.0088207721710205]"
3461,2866,"[0.6923627853393555, 1.1331970691680908, 0.03459128737449646, 1.03861403465271, 0.18002016842365265, 0.09799926728010178, 1.0712862014770508, 0.38745588064193726, 0.16989725828170776, 0.9393789768218994]"
3462,2876,"[1.0524473190307617, 0.42228594422340393, 0.27422454953193665, 1.264042615890503, 0.19554206728935242, 0.4137459099292755, 1.2981246709823608, 0.9652953147888184, 0.32576051354408264, 0.6972285509109497]"
3463,2886,"[0.29124999046325684, 0.19976840913295746, 0.11258365213871002, 0.29322877526283264, 0.7707175016403198, 0.5474951863288879, 1.7246205806732178, 1.0764894485473633, 0.2457503229379654, 1.5690321922302246]"
3464,2896,"[0.5783016085624695, 0.41758692264556885, 0.0, 0.6860628724098206, 0.9289495348930359, 0.315969854593277, 1.3730770349502563, 1.0290729999542236, 0.274949312210083, 1.1954611539840698]"
3465,2906,"[0.6659227013587952, 0.38931235671043396, 0.3193419873714447, 1.1483395099639893, 0.6816165447235107, 0.29696178436279297, 1.3255168199539185, 0.378492146730423, 0.28703123331069946, 0.4802618622779846]"
3466,2916,"[1.1026691198349, 0.6302143931388855, 1.2932963371276855, 1.2987470626831055, 0.06383094936609268, 0.6103612780570984, 0.47482869029045105, 0.7194286584854126, 0.5655399560928345, 0.23027177155017853]"
3467,2926,"[0.5402624011039734, 0.9524053335189819, 0.13498684763908386, 1.3649930953979492, 0.5711137652397156, 0.0, 0.7999697923660278, 0.6033621430397034, 0.29711422324180603, 0.7648375034332275]"
3468,2936,"[1.0897585153579712, 0.6318730115890503, 0.8640148639678955, 1.4244797229766846, 0.8153709769248962, 0.5165737271308899, 1.2489835023880005, 0.528327226638794, 0.641248345375061, 0.04395021125674248]"
3469,2946,"[0.747297465801239, 0.7076074481010437, 0.3761748671531677, 0.8650110363960266, 0.42907583713531494, 0.09126247465610504, 0.8004700541496277, 0.7739734649658203, 0.15562766790390015, 0.9883277416229248]"
3470,2956,"[0.3610249161720276, 0.31002670526504517, 0.24510809779167175, 1.0975064039230347, 0.4378041625022888, 0.21684452891349792, 1.1648067235946655, 1.0756855010986328, 0.4011668264865875, 1.0561577081680298]"
3471,2966,"[0.9204413294792175, 0.6729250550270081, 0.3906264305114746, 1.178808331489563, 1.0337339639663696, 0.12235602736473083, 1.117144227027893, 1.0451008081436157, 0.10816442966461182, 0.8967829942703247]"
3472,2976,"[1.178274393081665, 0.6547742486000061, 0.6097670793533325, 0.8727161288261414, 0.18789657950401306, 0.25895455479621887, 1.1230826377868652, 1.317477822303772, 0.3321492075920105, 0.6445717811584473]"
3473,2986,"[0.8623690605163574, 0.6919075846672058, 0.6858980059623718, 1.1039314270019531, 0.7405393719673157, 0.23129494488239288, 0.7890337705612183, 0.8818489909172058, 0.3528766930103302, 0.6943878531455994]"
3474,2996,"[0.5936224460601807, 0.5188909769058228, 0.054783545434474945, 0.7277249097824097, 0.9478673338890076, 0.09407287836074829, 1.2307864427566528, 0.8608918190002441, 0.02563580311834812, 1.0425584316253662]"
3475,3006,"[1.2867735624313354, 0.30349671840667725, 0.34347808361053467, 0.9395135641098022, 0.4641902446746826, 0.12822285294532776, 1.4730652570724487, 0.9511664509773254, 0.11260419338941574, 1.2060400247573853]"
3476,3016,"[1.1591345071792603, 0.9036352038383484, 0.7220475077629089, 1.4973335266113281, 0.1659155786037445, 0.0, 1.042218804359436, 0.7798508405685425, 0.0, 0.7565784454345703]"
3477,3026,"[0.5592600107192993, 0.6340965628623962, 0.4766741693019867, 1.8105255365371704, 0.6962631940841675, 0.08190207928419113, 0.4947274625301361, 0.36742568016052246, 0.46333950757980347, 0.3604207932949066]"
3478,3036,"[0.6117075085639954, 1.1798533201217651, 0.6240853667259216, 1.283218264579773, 0.6961914896965027, 0.2483656257390976, 1.0195972919464111, 0.8247902989387512, 0.3382600247859955, 1.0576159954071045]"
3479,3046,"[0.858523964881897, 0.6178443431854248, 0.7663212418556213, 0.8079201579093933, 0.32805725932121277, 0.1965881586074829, 0.9188392162322998, 1.5207666158676147, 0.3054894506931305, 0.6269951462745667]"
3480,3056,"[0.6884863376617432, 0.69931960105896, 0.17950859665870667, 0.8162798285484314, 0.7209035754203796, 0.11606605350971222, 1.4486156702041626, 1.0556793212890625, 0.2262081801891327, 0.9743638634681702]"
3481,3066,"[1.1561999320983887, 0.09821539372205734, 0.4801519811153412, 0.5921655893325806, 0.5194928646087646, 0.4041249752044678, 1.1525388956069946, 1.5025452375411987, 0.1702619194984436, 1.1492538452148438]"
3482,3076,"[0.7434756755828857, 0.657112717628479, 1.2785634994506836, 0.852276086807251, 0.31809893250465393, 0.3899287283420563, 0.6301890015602112, 1.127811074256897, 0.3364652097225189, 1.487918734550476]"
3483,3086,"[0.7805783152580261, 0.46151599287986755, 0.37357836961746216, 1.310686469078064, 1.5031163692474365, 0.18815971910953522, 0.8333685398101807, 1.204628586769104, 0.2843259274959564, 0.9423729777336121]"
3484,3096,"[0.17533238232135773, 0.6731126308441162, 0.0472601056098938, 0.7977756857872009, 1.3127845525741577, 0.38907498121261597, 1.9197592735290527, 0.863487720489502, 0.5856466293334961, 0.9155822396278381]"
3485,3106,"[1.449657678604126, 1.233246922492981, 0.8557031750679016, 1.1008867025375366, 0.4879932105541229, 0.27517521381378174, 0.7593860030174255, 0.8636611700057983, 0.0828457847237587, 0.1936682164669037]"
3486,3116,"[0.903335452079773, 0.6982955932617188, 0.27292412519454956, 0.9498178362846375, 0.5670589208602905, 0.0031746237073093653, 1.2117547988891602, 0.9716464281082153, 0.08488529175519943, 0.908788800239563]"
3487,3126,"[0.8006459474563599, 0.3595956265926361, 0.7531932592391968, 1.1332762241363525, 0.23227734863758087, 0.11668168753385544, 0.9750685691833496, 1.352234125137329, 0.2198563665151596, 0.8077868223190308]"
3488,3136,"[0.6972858309745789, 0.45141738653182983, 0.9177272319793701, 1.500823736190796, 0.9660874009132385, 0.3724943697452545, 0.5604455471038818, 1.2440043687820435, 0.5410333871841431, 0.8013635873794556]"
3489,3146,"[0.6774749755859375, 0.9961977005004883, 0.32905882596969604, 0.9339513182640076, 0.6329916715621948, 0.10420627146959305, 0.8730224370956421, 0.9976762533187866, 0.2435905784368515, 0.9559409022331238]"
3490,3156,"[0.8920704126358032, 0.45872750878334045, 0.31328728795051575, 0.7745575308799744, 0.8238722085952759, 0.2823892831802368, 0.977647066116333, 0.9433572888374329, 0.29081103205680847, 0.9744054079055786]"
3491,3166,"[1.075324296951294, 0.6995766758918762, 0.3753862977027893, 1.0213899612426758, 0.06435554474592209, 0.05050738900899887, 1.2685508728027344, 0.8742830753326416, 0.09195566922426224, 0.5780033469200134]"
3492,3176,"[0.2388748675584793, 0.8413938879966736, 0.29406285285949707, 1.0254390239715576, 1.1132934093475342, 0.0, 0.8331295847892761, 0.6004501581192017, 0.0, 1.3408777713775635]"
3493,3186,"[0.8320907354354858, 0.6888676285743713, 1.3815447092056274, 1.4753401279449463, 0.11326269805431366, 0.48803889751434326, 0.32479605078697205, 0.48047277331352234, 0.7845715880393982, 0.07044784724712372]"
3494,3196,"[0.5529822707176208, 0.5322122573852539, 0.10832943767309189, 0.5884925127029419, 1.0289652347564697, 0.4586907625198364, 1.3192020654678345, 1.2106857299804688, 0.17614351212978363, 0.4569839537143707]"
3495,3206,"[0.9301921725273132, 0.5844982862472534, 0.6906383633613586, 1.0129485130310059, 0.4211662709712982, 0.20490679144859314, 0.958637535572052, 1.2531384229660034, 0.5001862049102783, 0.5517572164535522]"
3496,3216,"[0.8438524603843689, 0.7631384134292603, 0.7844470143318176, 1.300740122795105, 0.4221433997154236, 0.12453358620405197, 0.6039016842842102, 0.5433619022369385, 0.3974648714065552, 0.541941225528717]"
3497,3226,"[1.000010371208191, 1.1162750720977783, 0.8099185228347778, 1.3922603130340576, 0.38477155566215515, 0.16379280388355255, 0.9318186640739441, 0.7038477063179016, 0.029320960864424706, 0.62904292345047]"
3498,3236,"[0.7200984358787537, 0.2906621992588043, 0.4426962435245514, 0.3720685839653015, 0.52507084608078, 0.3565671741962433, 1.039354681968689, 1.5772087574005127, 0.6338830590248108, 0.0]"
3499,3246,"[0.35181838274002075, 0.9437809586524963, 0.13485915958881378, 1.3787661790847778, 0.8908231854438782, 0.23078793287277222, 0.6787291765213013, 0.5634152293205261, 0.4497966766357422, 0.9136033058166504]"
3500,3256,"[0.8797122240066528, 0.9382393956184387, 0.18217529356479645, 1.0751993656158447, 0.6138362884521484, 0.0, 1.5964614152908325, 0.7376793622970581, 0.0, 1.041297435760498]"
3501,3266,"[0.932098388671875, 1.0705265998840332, 1.0751638412475586, 1.2188259363174438, 0.625878095626831, 0.19571936130523682, 0.8733266592025757, 0.9287674427032471, 0.27925828099250793, 0.7885363698005676]"
3502,3276,"[0.3651764690876007, 0.37507307529449463, 0.0, 1.4134351015090942, 1.062605381011963, 0.11088870465755463, 0.7130666971206665, 0.31679895520210266, 0.24766291677951813, 0.6502331495285034]"
3503,3286,"[0.7717822790145874, 1.3038498163223267, 0.320172518491745, 1.1645023822784424, 0.9886255264282227, 0.4166280925273895, 1.104480504989624, 1.1039820909500122, 0.45686057209968567, 0.25819340348243713]"
3504,3296,"[1.0306955575942993, 0.675285816192627, 0.8947433233261108, 0.7054955959320068, 0.6922062635421753, 0.4615115225315094, 1.4264030456542969, 1.4623557329177856, 0.7264974117279053, 1.1463813781738281]"
3505,3306,"[0.9742583632469177, 1.152997612953186, 0.5201267004013062, 1.29079270362854, 0.8027490377426147, 0.20380516350269318, 0.9637724757194519, 0.6895513534545898, 0.22286182641983032, 1.1241449117660522]"
3506,3316,"[0.864875316619873, 0.8469493389129639, 0.32909414172172546, 1.2623164653778076, 0.2402281016111374, 0.019080068916082382, 1.1153559684753418, 0.7896691560745239, 0.060116808861494064, 0.8851239085197449]"
3507,3326,"[0.676602303981781, 0.6553221344947815, 0.7906652688980103, 1.4240506887435913, 0.46695476770401, 0.09776536375284195, 0.8309210538864136, 0.35002636909484863, 0.3844479024410248, 0.3152194023132324]"
3508,3336,"[0.7300208210945129, 0.6960495114326477, 0.4167495369911194, 1.1103359460830688, 0.4877675771713257, 0.0796598345041275, 0.842227578163147, 0.5003381967544556, 0.1570577174425125, 0.6312971115112305]"
3509,3346,"[0.825980544090271, 0.9288790822029114, 0.7225934863090515, 1.1752808094024658, 0.7264528870582581, 0.170781210064888, 0.6757833957672119, 0.7410155534744263, 0.31110769510269165, 0.49112555384635925]"
3510,3356,"[0.8356713652610779, 1.2445119619369507, 0.8545097708702087, 1.243163824081421, 0.5617788434028625, 0.11003834754228592, 1.2378878593444824, 0.6486747860908508, 0.38565194606781006, 0.6807582974433899]"
3511,3366,"[0.9714375734329224, 0.3151746392250061, 0.0, 0.6210000514984131, 0.20117133855819702, 0.06384334713220596, 1.6091434955596924, 0.7639922499656677, 0.05320864915847778, 1.2839133739471436]"
3512,3376,"[1.0339609384536743, 0.7913252115249634, 0.31112194061279297, 1.2411960363388062, 0.4408879578113556, 0.03795842453837395, 0.971779465675354, 0.18187755346298218, 0.0, 0.9543250203132629]"
3513,3386,"[0.941832959651947, 0.710233211517334, 0.30313923954963684, 0.9633663892745972, 0.6533185243606567, 0.15465988218784332, 0.9041509032249451, 0.9052097201347351, 0.10860483348369598, 1.2113711833953857]"
3514,3396,"[1.0418130159378052, 0.03156248852610588, 0.5084301829338074, 0.6822860240936279, 0.0, 0.6512114405632019, 1.524782419204712, 1.2783093452453613, 0.16596336662769318, 0.5510983467102051]"
3515,3406,"[0.4084572494029999, 1.1313695907592773, 0.0, 1.0692963600158691, 1.2808318138122559, 0.2423042356967926, 1.0091888904571533, 0.9232922196388245, 0.4954930245876312, 0.959896445274353]"
3516,3416,"[0.6849727034568787, 0.2228284329175949, 0.43747836351394653, 1.1071761846542358, 0.5068137645721436, 0.3325086534023285, 1.3822863101959229, 1.3016852140426636, 0.3735432028770447, 0.8234520554542542]"
3517,3426,"[0.60627281665802, 1.4017635583877563, 0.8546045422554016, 1.445294737815857, 0.431713342666626, 0.08028049767017365, 0.6401354670524597, 0.7843837738037109, 0.36861515045166016, 0.6778410077095032]"
3518,3436,"[0.639676034450531, 1.0629947185516357, 0.4148382544517517, 0.973457932472229, 0.5480471253395081, 0.20965954661369324, 1.29636812210083, 1.0632517337799072, 0.39804384112358093, 1.0498976707458496]"
3519,3446,"[0.9898278117179871, 0.7577304244041443, 0.7063796520233154, 1.1008058786392212, 0.2016223967075348, 0.07246562838554382, 1.8645659685134888, 1.2526280879974365, 0.04664444550871849, 0.35983312129974365]"
3520,3456,"[0.02934342622756958, 0.513329267501831, 0.16316574811935425, 1.135586142539978, 0.576817512512207, 0.40603673458099365, 1.9302281141281128, 1.3236578702926636, 0.4316313564777374, 1.3556923866271973]"
3521,3466,"[0.9531289935112, 1.0867234468460083, 0.3924257755279541, 1.0129441022872925, 0.6304538249969482, 0.06931665539741516, 1.1143193244934082, 0.8118115663528442, 0.046284064650535583, 0.897266685962677]"
3522,3476,"[0.5211358666419983, 0.4902629256248474, 0.0, 1.6055852174758911, 0.9996426105499268, 0.46084657311439514, 0.2819786071777344, 0.1568322479724884, 0.3640715777873993, 1.2858057022094727]"
3523,3486,"[0.8733919858932495, 0.6953286528587341, 0.5695487856864929, 1.135271668434143, 1.320946455001831, 0.07719022035598755, 1.2568950653076172, 1.1369056701660156, 0.3405468463897705, 0.4111294448375702]"
3524,3496,"[1.007538914680481, 0.7689076066017151, 0.02273467183113098, 0.914585292339325, 1.05283784866333, 0.04071904718875885, 0.79556804895401, 1.0583423376083374, 0.20420607924461365, 0.8208039402961731]"
3525,3506,"[1.3103821277618408, 0.9185568690299988, 0.8309473395347595, 1.2600328922271729, 0.3769252896308899, 0.14093360304832458, 0.9033299684524536, 1.020043969154358, 0.34140411019325256, 0.4706701934337616]"
3526,3516,"[0.7892263531684875, 0.3330652415752411, 0.1097869947552681, 1.0653196573257446, 0.5644527077674866, 0.0, 1.443427324295044, 1.0971704721450806, 0.3978305757045746, 0.23656825721263885]"
3527,3526,"[0.7407302856445312, 0.7176932692527771, 0.16952459514141083, 0.9859597086906433, 0.2464037537574768, 0.2981107831001282, 1.4492878913879395, 0.513904333114624, 0.11625129729509354, 0.5695952773094177]"
3528,3536,"[0.7000324130058289, 0.6059547662734985, 0.08413996547460556, 0.8178390264511108, 1.0531337261199951, 0.15752854943275452, 1.1334645748138428, 1.1215686798095703, 0.22860440611839294, 1.1730382442474365]"
3529,3546,"[0.8307657241821289, 0.7892359495162964, 1.0435186624526978, 1.0334519147872925, 0.29001960158348083, 0.23224960267543793, 0.7184863686561584, 0.5991255640983582, 0.21756690740585327, 0.4333442151546478]"
3530,3556,"[0.7596670389175415, 0.6489468216896057, 0.3698660731315613, 1.2115577459335327, 0.574774444103241, 0.22782470285892487, 1.2883758544921875, 0.6865612268447876, 0.11928714066743851, 0.8040052056312561]"
3531,3566,"[0.6299974322319031, 1.0080853700637817, 0.22461320459842682, 1.051921010017395, 0.5860147476196289, 0.037705011665821075, 0.919903039932251, 0.4543415904045105, 0.1625329852104187, 1.030332326889038]"
3532,3576,"[0.49273329973220825, 0.750705361366272, 0.2835204005241394, 0.5796302556991577, 0.6857460141181946, 0.5168516039848328, 1.2977393865585327, 0.8055155277252197, 0.3026193082332611, 0.9575509428977966]"
3533,3586,"[0.21673665940761566, 1.4493755102157593, 0.5312743186950684, 1.4521396160125732, 0.36672845482826233, 0.20356719195842743, 1.178173542022705, 0.0, 0.07499229162931442, 0.13693088293075562]"
3534,3596,"[0.8310222625732422, 1.1422069072723389, 1.0466750860214233, 1.4489103555679321, 0.7943431735038757, 0.19693534076213837, 0.9692022204399109, 0.5802148580551147, 0.3770514130592346, 0.5586407780647278]"
3535,3606,"[0.8216536045074463, 0.5389213562011719, 0.39670881628990173, 1.2981785535812378, 1.4015976190567017, 0.0706627294421196, 0.5638371706008911, 0.8304789662361145, 0.19941678643226624, 0.9682422876358032]"
3536,3616,"[0.4113244116306305, 0.6788812279701233, 0.3806508183479309, 0.8844411373138428, 0.26888853311538696, 0.18863186240196228, 1.61204195022583, 1.0406392812728882, 0.06746944785118103, 0.6957981586456299]"
3537,3626,"[0.6495489478111267, 0.6735203266143799, 0.21878059208393097, 0.4930638372898102, 0.7845124006271362, 0.38959139585494995, 1.5227993726730347, 1.236606478691101, 0.2437012940645218, 1.0693970918655396]"
3538,3636,"[1.041913390159607, 0.9704058766365051, 0.6348509192466736, 0.8808385729789734, 0.0, 0.019105251878499985, 0.5502279996871948, 1.4268993139266968, 0.15057794749736786, 0.6701439023017883]"
3539,3646,"[0.7791579961776733, 1.0165915489196777, 0.7919561266899109, 1.2012596130371094, 0.22398239374160767, 0.11713103950023651, 1.2267580032348633, 1.015396237373352, 0.25393182039260864, 0.7712664008140564]"
3540,3656,"[0.5533134341239929, 0.9151663780212402, 0.34997570514678955, 1.066840410232544, 0.6472647786140442, 0.3476216197013855, 0.7886200547218323, 0.680162250995636, 0.3592650592327118, 0.6030513048171997]"
3541,3666,"[0.6474253535270691, 0.6348357796669006, 0.248588427901268, 1.2968064546585083, 0.7779582738876343, 0.04985485598444939, 1.127061128616333, 0.6869181394577026, 0.1319228708744049, 1.2330087423324585]"
