,id,features
3293,1186,"[0.49049052596092224, 0.5646109580993652, 0.17152555286884308, 0.2268565595149994, 0.6005085110664368, 0.7048346996307373, 0.7629961371421814, 1.3357255458831787, 0.17458650469779968, 1.6152838468551636]"
3294,1196,"[0.36097604036331177, 0.9937881827354431, 0.34022003412246704, 0.9410842061042786, 0.4488683342933655, 0.7146122455596924, 1.010125994682312, 0.9715806841850281, 0.3337957561016083, 0.8252950310707092]"
3295,1206,"[0.7489587664604187, 0.7752091288566589, 0.03973184525966644, 0.0, 0.5852572917938232, 0.9857078194618225, 0.7344851493835449, 1.558081030845642, 0.7765320539474487, 1.2766860723495483]"
3296,1216,"[0.5557454228401184, 0.18180668354034424, 0.2861005365848541, 0.27961230278015137, 0.8692522644996643, 1.1307114362716675, 0.8347207307815552, 1.2151457071304321, 0.30554503202438354, 1.23293137550354]"
3297,1226,"[0.659696638584137, 0.16721951961517334, 0.341105192899704, 1.1721559762954712, 0.878839373588562, 0.44846445322036743, 0.641274094581604, 1.4914227724075317, 0.4731922447681427, 0.6250410676002502]"
3298,1236,"[0.08980818092823029, 1.0198087692260742, 0.5809330940246582, 0.8947932720184326, 0.0, 0.5807972550392151, 0.3857872188091278, 0.21793940663337708, 0.44398677349090576, 1.5426262617111206]"
3299,1246,"[0.3499802350997925, 1.2932372093200684, 0.10106559097766876, 0.5634453892707825, 0.3248426020145416, 0.48104462027549744, 0.7095440030097961, 1.5110716819763184, 0.3788718283176422, 0.9994582533836365]"
3300,1256,"[0.3138163387775421, 0.0, 0.4832770824432373, 0.3650720715522766, 0.23054441809654236, 1.256394863128662, 1.6640031337738037, 0.7054027915000916, 0.0, 1.1361150741577148]"
3301,1266,"[0.28333762288093567, 0.6802604794502258, 0.005894024856388569, 1.1952674388885498, 0.5257548093795776, 0.9673125147819519, 0.9805940389633179, 1.1147382259368896, 0.2562437951564789, 1.1603808403015137]"
3302,1276,"[0.038074791431427, 0.8678716421127319, 0.30075159668922424, 0.4981944262981415, 0.520893931388855, 1.0710606575012207, 1.107188105583191, 1.2466496229171753, 0.3876825273036957, 1.0774450302124023]"
3303,1286,"[0.4707212448120117, 0.45543938875198364, 0.43285247683525085, 0.7836072444915771, 1.409501314163208, 0.9024617671966553, 0.6302673816680908, 1.15958833694458, 0.0040585631504654884, 0.6100055575370789]"
3304,1296,"[0.3999772071838379, 0.8695865869522095, 0.6372854709625244, 0.8864879012107849, 0.0, 0.7334069609642029, 1.2311768531799316, 0.7376282215118408, 0.08478828519582748, 1.0750855207443237]"
3305,1306,"[0.43544086813926697, 1.07636296749115, 0.38778528571128845, 0.7852977514266968, 0.7223385572433472, 0.6818962097167969, 0.7332030534744263, 1.3076177835464478, 0.20382940769195557, 1.3095358610153198]"
3306,1316,"[0.6573823094367981, 1.0440834760665894, 0.4468747675418854, 0.5383674502372742, 0.80763840675354, 0.6846452355384827, 0.8783304691314697, 0.6954202055931091, 0.02708570845425129, 0.9180123805999756]"
3307,1326,"[0.6671763062477112, 1.0289312601089478, 0.5206862688064575, 0.6596423983573914, 0.36901146173477173, 0.642351508140564, 1.0270501375198364, 0.9486359357833862, 0.24438083171844482, 0.904647171497345]"
3308,1336,"[0.30949145555496216, 0.9609465003013611, 0.30862894654273987, 0.7156999111175537, 0.43096357583999634, 1.2348856925964355, 0.8043926358222961, 0.9510034918785095, 0.07227401435375214, 1.0457205772399902]"
3309,1346,"[0.0, 0.5940049886703491, 0.3924107551574707, 1.2797950506210327, 0.815085768699646, 0.30063802003860474, 0.49980905652046204, 0.6487085819244385, 0.820143461227417, 1.6323339939117432]"
3310,1356,"[0.7608372569084167, 0.318857878446579, 0.02824424020946026, 0.0, 0.6425236463546753, 0.20211978256702423, 0.7105038166046143, 1.3206615447998047, 0.8106530904769897, 1.1031467914581299]"
3311,1366,"[0.5987769961357117, 0.6849250197410583, 0.6057314276695251, 0.9590639472007751, 0.5441718697547913, 0.7489065527915955, 0.7119321823120117, 0.7902637124061584, 0.2694232761859894, 1.5410587787628174]"
3312,1376,"[0.6211683750152588, 1.0998444557189941, 0.6553077697753906, 0.847728967666626, 0.6174085736274719, 0.9511271715164185, 0.9385238885879517, 0.6629104614257812, 0.23071973025798798, 1.1025258302688599]"
3313,1386,"[0.4598742723464966, 0.2945539951324463, 0.8592925071716309, 0.0, 0.6873219609260559, 0.8931654095649719, 0.7340375185012817, 1.9331427812576294, 0.6806713938713074, 0.6738219261169434]"
3314,1396,"[0.7514163255691528, 0.5260501503944397, 0.2261531502008438, 0.5157772302627563, 0.6102912425994873, 0.5148779153823853, 1.0624265670776367, 1.7014347314834595, 0.3359026610851288, 0.5174974799156189]"
3315,1406,"[0.3749708831310272, 1.1685036420822144, 0.7028376460075378, 0.7331134080886841, 0.2843099534511566, 0.7561353445053101, 0.9792903065681458, 0.8291833996772766, 0.5025140047073364, 0.9167751669883728]"
3316,1416,"[0.9307636618614197, 0.5819792151451111, 0.7984759211540222, 0.961975634098053, 0.5170644521713257, 1.133196234703064, 0.610653817653656, 0.6404691338539124, 0.6053081750869751, 0.9109806418418884]"
3317,1426,"[0.4533189833164215, 0.6535957455635071, 0.2957436144351959, 0.7824001312255859, 0.22188903391361237, 0.9855466485023499, 1.1088144779205322, 1.0550367832183838, 0.11387253552675247, 1.063443660736084]"
3318,1436,"[0.6595810651779175, 1.077048420906067, 0.5314154028892517, 1.5987226963043213, 0.591051459312439, 0.5297354459762573, 0.7220219969749451, 0.9662920236587524, 0.27634549140930176, 0.9737538695335388]"
3319,1446,"[0.45309749245643616, 0.47167831659317017, 0.5969386100769043, 0.7080146670341492, 0.8271618485450745, 1.2281396389007568, 0.7576356530189514, 1.458851933479309, 0.3768801689147949, 0.7038606405258179]"
3320,1456,"[0.18755090236663818, 1.013745665550232, 0.6847204566001892, 0.3283521831035614, 0.24902524054050446, 1.0072208642959595, 1.3730674982070923, 1.0449568033218384, 0.0, 1.2469700574874878]"
3321,1466,"[0.38055214285850525, 1.34784734249115, 0.3774631917476654, 0.08156285434961319, 0.5241879820823669, 0.7289713621139526, 1.0353461503982544, 0.8554069995880127, 0.14793337881565094, 1.294242024421692]"
3322,1476,"[0.278062105178833, 0.7319366335868835, 0.06626951694488525, 1.1624057292938232, 0.0, 0.7268551588058472, 0.872446596622467, 1.19868803024292, 0.022051114588975906, 1.0812668800354004]"
3323,1486,"[0.5770787596702576, 1.1474751234054565, 0.5810733437538147, 0.7490943670272827, 0.3400173783302307, 0.9012012481689453, 0.7117800712585449, 0.9765649437904358, 0.5651844143867493, 0.8909028172492981]"
3324,1496,"[0.3270508944988251, 0.5375791192054749, 0.25504955649375916, 0.42103612422943115, 0.597485363483429, 0.5790625214576721, 0.5888202786445618, 1.1968801021575928, 0.16365933418273926, 1.1928205490112305]"
3325,1506,"[0.2465953379869461, 0.6950739026069641, 0.0, 0.9285814166069031, 0.1308027058839798, 1.012719988822937, 1.0290101766586304, 0.92425537109375, 0.2722386419773102, 1.1817831993103027]"
3326,1516,"[0.2550664246082306, 1.520902156829834, 0.2712653875350952, 0.7818350791931152, 0.1379399448633194, 0.5562068223953247, 0.695605993270874, 1.127681851387024, 0.3182767927646637, 0.9484261274337769]"
3327,1526,"[0.5520784854888916, 0.8750290274620056, 0.4140257239341736, 1.0412596464157104, 0.45396241545677185, 1.2520338296890259, 0.7659767270088196, 1.192708134651184, 0.026635659858584404, 0.7810181379318237]"
3328,1536,"[0.45145079493522644, 0.6509765386581421, 0.6911019086837769, 0.9216998219490051, 0.3702118992805481, 1.1763428449630737, 1.2814692258834839, 0.47349393367767334, 0.0, 1.448800802230835]"
3329,1546,"[0.18933270871639252, 1.215503215789795, 0.2533119320869446, 0.6731628179550171, 0.09268935024738312, 0.824512243270874, 0.9191590547561646, 1.2025094032287598, 0.2871258556842804, 1.082588791847229]"
3330,1556,"[0.4592383801937103, 1.094688892364502, 0.5415709614753723, 0.9960845112800598, 0.5240733623504639, 0.6326090097427368, 0.5383869409561157, 0.7522997856140137, 0.133095383644104, 0.6462212800979614]"
3331,1566,"[0.9760108590126038, 0.8840507864952087, 0.13314196467399597, 0.0, 1.005375623703003, 1.5348647832870483, 0.9832172393798828, 0.40649643540382385, 0.0, 0.8288152813911438]"
3332,1576,"[0.0, 1.2317866086959839, 0.5497589111328125, 1.5908452272415161, 0.2540166974067688, 0.9780076742172241, 0.7445921301841736, 0.6811134219169617, 0.15863214433193207, 0.5670273900032043]"
3333,1586,"[0.3508203327655792, 0.9305866956710815, 0.33513304591178894, 1.1143854856491089, 0.536854088306427, 1.1637942790985107, 0.8159623146057129, 1.3349637985229492, 0.294797420501709, 1.113306999206543]"
3334,1596,"[1.1492547988891602, 0.653514564037323, 0.0, 1.3592864274978638, 0.1002545952796936, 0.4961356222629547, 0.6725590825080872, 1.3574073314666748, 0.0, 0.832187831401825]"
3335,1606,"[0.39958786964416504, 1.1774616241455078, 0.6723780035972595, 0.7298604249954224, 0.5432389974594116, 0.9154860377311707, 0.6193023920059204, 1.163330078125, 0.46771055459976196, 1.1668554544448853]"
3336,1616,"[0.9892853498458862, 1.4662479162216187, 0.39993324875831604, 0.35582008957862854, 0.337198942899704, 0.5434350371360779, 0.9127833247184753, 0.8670177459716797, 0.11984224617481232, 0.5761934518814087]"
3337,1626,"[0.44262421131134033, 0.6454614400863647, 0.7506953477859497, 0.4596140682697296, 0.5770828127861023, 0.45125752687454224, 0.8478274941444397, 1.5182253122329712, 0.0, 1.0503475666046143]"
3338,1636,"[0.8570231199264526, 0.1724327802658081, 0.5178094506263733, 0.1376895159482956, 0.5651512145996094, 0.45014262199401855, 1.0407570600509644, 1.3457667827606201, 0.02630707621574402, 0.7579997181892395]"
3339,1646,"[0.3181692063808441, 0.3353661298751831, 0.42105939984321594, 0.36594435572624207, 1.4976184368133545, 1.328200340270996, 0.6170789003372192, 0.9560337662696838, 0.837892472743988, 0.1409195214509964]"
3340,1656,"[0.7099939584732056, 1.8725074529647827, 0.0, 0.9522834420204163, 0.3098042905330658, 0.2759532928466797, 0.4213850200176239, 0.0, 0.1516706943511963, 0.7648734450340271]"
3341,1666,"[0.5264530181884766, 0.8455116748809814, 0.5956894159317017, 0.6420450210571289, 0.2797088027000427, 0.6877160668373108, 0.8250914216041565, 0.7138492465019226, 0.32368162274360657, 1.2635856866836548]"
3342,1676,"[0.2717759907245636, 1.0886938571929932, 0.24266397953033447, 0.8573299050331116, 0.4035932421684265, 0.6233559250831604, 0.7251163721084595, 1.0896167755126953, 0.24284414947032928, 1.5583549737930298]"
3343,1686,"[0.5136939883232117, 1.1193510293960571, 0.0, 1.0984543561935425, 0.58646559715271, 0.6266225576400757, 0.38970470428466797, 0.5391117930412292, 0.805622398853302, 1.3884495496749878]"
3344,1696,"[0.776412308216095, 1.1849009990692139, 0.5683053731918335, 0.4756142795085907, 0.4126569926738739, 1.113937497138977, 0.9634986519813538, 0.7766526341438293, 0.0, 0.9470968246459961]"
3345,1706,"[0.2584896981716156, 0.3868798613548279, 0.20556707680225372, 0.5394213795661926, 0.5761495232582092, 0.9999678134918213, 1.1030536890029907, 1.4389066696166992, 0.2688411474227905, 0.9955421686172485]"
3346,1716,"[0.5569320321083069, 0.9749873876571655, 0.31037837266921997, 1.4923385381698608, 0.0, 0.7623730897903442, 0.8156550526618958, 0.9944549202919006, 0.03297151252627373, 0.6806192994117737]"
3347,1726,"[0.33425697684288025, 0.3507033586502075, 0.3422265648841858, 0.012960797175765038, 0.6788404583930969, 0.7575477957725525, 0.5588905811309814, 1.2025355100631714, 0.0, 1.0165581703186035]"
3348,1736,"[0.5586335062980652, 1.5054422616958618, 0.0, 0.485562264919281, 0.12145522236824036, 0.8515906929969788, 0.48218047618865967, 0.9218089580535889, 0.4355960488319397, 0.9049929976463318]"
3349,1746,"[0.6838573813438416, 0.9674893617630005, 0.2591478228569031, 0.8174988627433777, 0.8180699348449707, 0.7512941360473633, 0.5592854619026184, 1.5776617527008057, 0.8220446109771729, 1.5184123516082764]"
3350,1756,"[0.21927112340927124, 1.3977711200714111, 0.0, 1.418364405632019, 0.0, 1.2012349367141724, 0.2674384117126465, 0.47050270438194275, 0.0, 0.659384548664093]"
3351,1766,"[0.18314437568187714, 1.1064493656158447, 0.3345501720905304, 0.966941773891449, 0.5470717549324036, 0.498588502407074, 0.7305477857589722, 0.8452029228210449, 0.24793609976768494, 0.6329172253608704]"
3352,1776,"[0.48032599687576294, 1.2878109216690063, 0.5129835605621338, 0.7048448920249939, 0.3009698688983917, 0.42959603667259216, 0.4578526020050049, 0.5167816877365112, 0.7474062442779541, 1.3223624229431152]"
3353,1786,"[0.674700140953064, 0.6327717900276184, 0.597526490688324, 0.7793943285942078, 0.8353184461593628, 0.9511322975158691, 1.0764274597167969, 1.1992053985595703, 0.3084879219532013, 0.8984336853027344]"
3354,1796,"[0.28194287419319153, 0.3865790367126465, 0.6622350811958313, 0.4320678412914276, 0.6860877275466919, 1.3252766132354736, 0.7958599328994751, 1.3024542331695557, 0.2678658664226532, 0.7489558458328247]"
3355,1806,"[0.35728517174720764, 1.468882441520691, 0.4268747568130493, 1.1205416917800903, 0.3504164218902588, 0.8563120365142822, 0.5902143120765686, 0.9341009855270386, 0.4792132079601288, 1.0132185220718384]"
3356,1816,"[0.9611400961875916, 0.8886027932167053, 0.6818597912788391, 0.7859249114990234, 0.630800724029541, 1.0822309255599976, 0.4070056080818176, 0.46139633655548096, 0.5109719038009644, 1.5466203689575195]"
3357,1826,"[0.38172972202301025, 0.7740623950958252, 0.365058958530426, 0.5687052607536316, 0.44319963455200195, 1.119994878768921, 0.6917988061904907, 0.9273774027824402, 0.0, 0.9528968334197998]"
3358,1836,"[0.2192796915769577, 0.5186648368835449, 0.7801358699798584, 0.7866761088371277, 0.660771906375885, 0.9163416028022766, 1.0825440883636475, 1.3289988040924072, 0.2626838684082031, 1.1185904741287231]"
3359,1846,"[0.24296821653842926, 0.8505756258964539, 0.2339845448732376, 0.5725668668746948, 0.6107779145240784, 0.8494372963905334, 0.9519563317298889, 1.468921184539795, 0.22861966490745544, 0.84381103515625]"
3360,1856,"[0.6408729553222656, 1.558402419090271, 0.32784998416900635, 0.7908603549003601, 0.997977614402771, 0.832922101020813, 0.27702102065086365, 1.1544431447982788, 0.6077641844749451, 1.7800540924072266]"
3361,1866,"[0.33767765760421753, 1.1478304862976074, 0.5106511116027832, 0.6335626244544983, 0.23554356396198273, 0.6408493518829346, 0.9375143647193909, 1.1027841567993164, 0.4253632724285126, 1.4123830795288086]"
3362,1876,"[0.9005678296089172, 1.093702793121338, 0.0, 0.5019981861114502, 0.2972135841846466, 1.3115018606185913, 0.8934879899024963, 0.7711514234542847, 0.0240562055259943, 0.9765395522117615]"
3363,1886,"[0.0, 1.2244962453842163, 0.36636215448379517, 0.33770304918289185, 0.494310587644577, 1.0991910696029663, 0.6297811269760132, 1.1766034364700317, 0.08299696445465088, 1.5467363595962524]"
3364,1896,"[0.39422187209129333, 0.5067194700241089, 0.3494848608970642, 0.7269418239593506, 0.8287182450294495, 1.209856390953064, 0.6257395148277283, 1.0747891664505005, 0.19855166971683502, 0.94892817735672]"
3365,1906,"[0.265575110912323, 0.453217089176178, 0.0, 0.5657221078872681, 0.5481348037719727, 1.563127040863037, 1.0919853448867798, 0.8900032043457031, 0.0, 1.2554266452789307]"
3366,1916,"[0.5185885429382324, 0.3232421576976776, 0.6715037822723389, 0.6690079569816589, 0.6813517808914185, 0.955873966217041, 0.9447210431098938, 1.0007258653640747, 0.31244173645973206, 1.114758014678955]"
3367,1926,"[0.7536786794662476, 0.9034251570701599, 0.6874982118606567, 1.1152628660202026, 0.8074154257774353, 1.0115082263946533, 0.8040611147880554, 0.9935708045959473, 0.23125189542770386, 0.875784158706665]"
3368,1936,"[0.5631664395332336, 0.0, 0.7444242835044861, 0.7987967729568481, 0.5852625966072083, 1.0839550495147705, 0.7079883217811584, 1.2988479137420654, 0.636932909488678, 0.6191225051879883]"
3369,1946,"[0.8160178065299988, 0.5073444247245789, 0.5094149708747864, 0.4052213728427887, 0.41732701659202576, 0.9654255509376526, 1.2635374069213867, 0.9454987645149231, 0.08669861406087875, 0.9228832125663757]"
3370,1956,"[0.5284209847450256, 1.3670861721038818, 0.0, 0.37076717615127563, 0.1476694792509079, 0.6689801812171936, 0.7239052057266235, 0.9527643322944641, 0.0, 1.016109585762024]"
3371,1966,"[0.01237399410456419, 0.4161832928657532, 0.2139904797077179, 0.4261164367198944, 0.977421760559082, 1.2121130228042603, 0.9333625435829163, 1.4212565422058105, 0.10246250033378601, 1.1341209411621094]"
3372,1976,"[0.5104682445526123, 1.2823030948638916, 0.35917967557907104, 0.9349095821380615, 0.38047030568122864, 0.7223922610282898, 0.8270228505134583, 0.6845127940177917, 0.16455765068531036, 1.3732271194458008]"
3373,1986,"[0.2268306165933609, 0.92787766456604, 0.5546683669090271, 1.1096667051315308, 0.7412492036819458, 1.1077442169189453, 0.953441321849823, 0.8482512831687927, 0.13778893649578094, 1.5875684022903442]"
3374,1996,"[0.6473397016525269, 1.01590096950531, 0.39307481050491333, 1.036008596420288, 0.5728577971458435, 1.0139048099517822, 0.8116960525512695, 1.111478328704834, 0.0052659716457128525, 1.057429313659668]"
3375,2006,"[0.0, 1.0851556062698364, 0.0, 0.7496976256370544, 0.8999972939491272, 1.3277919292449951, 0.30388930439949036, 0.9749930500984192, 0.9007724523544312, 0.8475854992866516]"
3376,2016,"[0.31428372859954834, 1.3264880180358887, 0.401287704706192, 1.1243817806243896, 0.5309617519378662, 0.8262643218040466, 0.4260426163673401, 1.0272057056427002, 0.4802326261997223, 1.2073687314987183]"
3377,2026,"[0.14328964054584503, 0.7076288461685181, 0.19236475229263306, 0.842584490776062, 0.4676534831523895, 1.352297306060791, 0.479362428188324, 1.0719367265701294, 0.15293022990226746, 0.8377992510795593]"
3378,2036,"[0.4836846590042114, 0.6222586035728455, 0.5461719036102295, 0.9321281909942627, 0.3499811291694641, 1.0468586683273315, 0.8718897700309753, 1.5160425901412964, 0.068291574716568, 0.3062245547771454]"
3379,2046,"[0.19059064984321594, 0.8682654500007629, 0.28790047764778137, 0.7770566344261169, 0.43697255849838257, 1.13688325881958, 0.9278348088264465, 1.0869169235229492, 0.21443259716033936, 0.4712834358215332]"
3380,2056,"[0.5517032146453857, 0.8653978109359741, 0.38326019048690796, 0.2631676197052002, 0.7363623976707458, 0.6782480478286743, 0.7230700254440308, 1.500017523765564, 0.5399550199508667, 1.4828109741210938]"
3381,2066,"[0.8742087483406067, 2.0756750106811523, 0.32090213894844055, 0.5059720873832703, 0.12130233645439148, 0.5521515011787415, 0.3455914556980133, 0.7360100150108337, 0.4101928770542145, 0.9773664474487305]"
3382,2076,"[0.48308780789375305, 0.20618008077144623, 0.004388013388961554, 0.7934650182723999, 0.6578906774520874, 0.7406119108200073, 0.8192576169967651, 1.613826036453247, 0.2950316369533539, 0.9805358648300171]"
3383,2086,"[0.17572151124477386, 0.8095578551292419, 0.47031810879707336, 0.9725134372711182, 0.7045848369598389, 1.1360982656478882, 0.9660474061965942, 1.2750855684280396, 0.1237073466181755, 0.8488031625747681]"
3384,2096,"[0.7425490021705627, 0.8179111480712891, 0.3632555902004242, 0.5612180233001709, 0.8530661463737488, 0.4761377274990082, 0.2713969051837921, 1.7196859121322632, 0.45853182673454285, 1.4712255001068115]"
3385,2106,"[0.5670802593231201, 0.44113537669181824, 0.5950887203216553, 0.6145539283752441, 0.35249313712120056, 0.6157737970352173, 0.8216235041618347, 0.7441796660423279, 0.1040816605091095, 0.16986964643001556]"
3386,2116,"[0.40201476216316223, 1.3469678163528442, 0.5698709487915039, 1.0779227018356323, 0.42531949281692505, 0.44965532422065735, 0.6172422766685486, 0.9578897356987, 0.3426001965999603, 1.1988495588302612]"
3387,2126,"[1.0148917436599731, 0.7976953983306885, 0.16749201714992523, 0.004265603143721819, 0.7770224213600159, 0.5933429002761841, 0.5008111596107483, 0.6522045135498047, 0.21845190227031708, 0.8473285436630249]"
3388,2136,"[0.4744456708431244, 1.5463067293167114, 0.6126558780670166, 1.039265513420105, 0.45754122734069824, 0.8576738834381104, 0.5511157512664795, 0.745884895324707, 0.3806628882884979, 1.1786834001541138]"
3389,2146,"[0.4656199514865875, 0.870044469833374, 0.5928434729576111, 0.2064315527677536, 0.6184840798377991, 0.8646645545959473, 1.2407780885696411, 0.7302507162094116, 0.15318933129310608, 0.7486586570739746]"
3390,2156,"[0.5326385498046875, 1.006335735321045, 0.3157275319099426, 0.5415971279144287, 0.3434617519378662, 0.47592049837112427, 0.7230548858642578, 1.3560607433319092, 0.3751629889011383, 1.0379376411437988]"
3391,2166,"[0.23380090296268463, 1.6407274007797241, 0.4439930319786072, 0.10884294658899307, 0.48800474405288696, 0.4692511558532715, 0.7052704691886902, 0.8432174921035767, 0.553713321685791, 1.5634217262268066]"
3392,2176,"[0.8053677678108215, 0.4006226360797882, 0.563832700252533, 0.9467732906341553, 1.0988459587097168, 0.6557292938232422, 0.8768846988677979, 1.4160048961639404, 0.3444225490093231, 0.9396990537643433]"
3393,2186,"[0.3347839415073395, 1.5956331491470337, 0.3974083960056305, 0.45549261569976807, 0.11717846244573593, 0.7651792764663696, 0.5930442214012146, 0.5873439311981201, 0.04075310751795769, 1.4150712490081787]"
3394,2196,"[0.827957034111023, 1.0401442050933838, 0.48719173669815063, 0.5306118130683899, 0.8153588771820068, 0.7409612536430359, 0.8160805702209473, 0.9967121481895447, 0.16475728154182434, 1.4935646057128906]"
3395,2206,"[0.493939608335495, 0.6383545398712158, 0.7043511867523193, 0.6805524826049805, 0.35188722610473633, 1.134859323501587, 1.3308465480804443, 1.1548336744308472, 0.1367025077342987, 0.6155238747596741]"
3396,2216,"[0.39158496260643005, 0.4969443082809448, 0.32509711384773254, 0.3006780445575714, 0.0, 0.5021446943283081, 1.4013633728027344, 1.2284365892410278, 0.0, 0.5586490035057068]"
3397,2226,"[0.577489972114563, 1.0410951375961304, 0.2999102771282196, 0.31096506118774414, 0.20003634691238403, 0.694301187992096, 0.5501139163970947, 0.8578540682792664, 0.4482664465904236, 1.5754666328430176]"
3398,2236,"[0.5668705105781555, 1.19627845287323, 0.5877373218536377, 0.986194908618927, 0.2398919314146042, 0.9252468943595886, 0.8933749198913574, 0.7355480194091797, 0.29115965962409973, 1.0732405185699463]"
3399,2246,"[0.4354613423347473, 0.6211134791374207, 0.40813401341438293, 0.39094990491867065, 0.41952791810035706, 1.384903073310852, 1.0074487924575806, 1.1796088218688965, 0.16888201236724854, 0.5671475529670715]"
3400,2256,"[0.1488019973039627, 1.2575125694274902, 0.12785017490386963, 1.13019859790802, 0.1599530726671219, 1.2193419933319092, 0.7598961591720581, 1.1032794713974, 0.14582720398902893, 0.9915915131568909]"
3401,2266,"[0.38120555877685547, 1.3777295351028442, 0.8349328637123108, 1.3404297828674316, 0.45882585644721985, 0.6149590015411377, 0.5991226434707642, 1.0329430103302002, 0.3272603154182434, 0.8963691592216492]"
3402,2276,"[0.538101077079773, 1.2193928956985474, 0.662900447845459, 0.9979276061058044, 0.5682879686355591, 1.282773733139038, 1.049784779548645, 0.6758435964584351, 0.1568324863910675, 0.7995026707649231]"
3403,2286,"[0.7179802060127258, 1.628976583480835, 0.3183083236217499, 0.7067949175834656, 0.4462276101112366, 0.5502930283546448, 0.35600546002388, 0.3214038908481598, 0.16032522916793823, 1.8781170845031738]"
3404,2296,"[1.2656527757644653, 1.0412795543670654, 0.02027791738510132, 0.5860681533813477, 0.3909502327442169, 0.7489311695098877, 0.640713095664978, 1.1892333030700684, 0.06487417221069336, 0.5492592453956604]"
3405,2306,"[0.3713587522506714, 0.49482306838035583, 0.42700478434562683, 1.363925814628601, 0.525090217590332, 1.4404592514038086, 0.888794481754303, 0.7267382144927979, 0.0, 0.2021072506904602]"
3406,2316,"[0.4096877872943878, 1.0240064859390259, 0.45533445477485657, 0.5945878624916077, 0.6268851161003113, 1.0971893072128296, 0.7039868235588074, 0.8469228148460388, 0.5006621479988098, 1.3019359111785889]"
3407,2326,"[0.18847942352294922, 1.7327178716659546, 0.615129292011261, 0.24393005669116974, 0.22598737478256226, 1.1210401058197021, 0.4507698118686676, 0.9737143516540527, 0.7366424798965454, 1.366209864616394]"
3408,2336,"[0.9688748121261597, 1.1667089462280273, 0.5746734738349915, 0.5686784982681274, 0.4939851462841034, 1.0219939947128296, 0.5066315531730652, 0.6148929595947266, 0.15983571112155914, 1.3060604333877563]"
3409,2346,"[0.6473740935325623, 1.4440034627914429, 0.3148816227912903, 1.2988494634628296, 0.0, 0.484447181224823, 0.6207280158996582, 1.0664881467819214, 0.1379239559173584, 0.5909906625747681]"
3410,2356,"[0.40854477882385254, 0.6194660663604736, 0.6700891852378845, 1.021216869354248, 0.2999477684497833, 1.0455446243286133, 0.9127092361450195, 0.8482136726379395, 0.4066852033138275, 0.4650282859802246]"
3411,2366,"[0.2701718807220459, 1.4236114025115967, 0.2883150279521942, 0.8810127973556519, 0.11218143999576569, 0.720715343952179, 0.25979113578796387, 0.578660786151886, 0.550016462802887, 0.9594804048538208]"
3412,2376,"[0.5870802402496338, 0.30143192410469055, 0.526804506778717, 0.6333403587341309, 0.502717912197113, 1.0488361120224, 1.0984312295913696, 1.1744991540908813, 0.1824532002210617, 0.6759659051895142]"
3413,2386,"[0.11614001542329788, 1.035645604133606, 0.02997298538684845, 1.192978024482727, 0.01247326098382473, 0.5755482912063599, 0.808323085308075, 0.8758070468902588, 0.19987252354621887, 1.2598172426223755]"
3414,2396,"[0.4645250737667084, 0.9124345183372498, 0.07940027862787247, 0.6512136459350586, 0.373622864484787, 1.131106972694397, 1.166929841041565, 1.0461684465408325, 0.0, 1.0874210596084595]"
3415,2406,"[0.7653118968009949, 1.1457685232162476, 0.9435805678367615, 1.2113369703292847, 0.10943721979856491, 0.8728167414665222, 0.7551566958427429, 0.35961267352104187, 0.36568042635917664, 0.9802064299583435]"
3416,2416,"[0.9001340270042419, 1.224975347518921, 0.241361603140831, 1.0090763568878174, 0.7937713265419006, 0.9956184029579163, 0.9835891127586365, 0.2957596182823181, 0.2347545474767685, 0.9188984036445618]"
3417,2426,"[0.7450371980667114, 0.9610413908958435, 0.0, 0.6377913355827332, 0.24404287338256836, 1.2689472436904907, 0.7812848091125488, 0.6873483061790466, 0.2977486550807953, 0.92844557762146]"
3418,2436,"[0.3331001400947571, 0.7208324670791626, 0.4968038499355316, 0.2783726751804352, 0.33531057834625244, 1.0837993621826172, 0.8331021666526794, 1.1341302394866943, 0.48994752764701843, 1.3102182149887085]"
3419,2446,"[0.5160506963729858, 0.9940871000289917, 0.5131850242614746, 0.3093825578689575, 0.24345307052135468, 0.7341505289077759, 1.0835322141647339, 1.1583904027938843, 0.6201366186141968, 1.4081497192382812]"
3420,2456,"[0.4750514328479767, 0.7117104530334473, 0.2752554714679718, 0.44635868072509766, 0.5916672348976135, 0.7487404942512512, 0.6628410816192627, 1.290440559387207, 0.2533693313598633, 0.7807195782661438]"
3421,2466,"[0.4163932800292969, 0.2102532833814621, 0.2661803960800171, 0.06521241366863251, 1.0037087202072144, 1.0172045230865479, 0.7965995669364929, 1.2960447072982788, 0.04906843602657318, 0.6190642714500427]"
3422,2476,"[0.5329872369766235, 0.5023916363716125, 0.5585895776748657, 1.3085131645202637, 0.3633517026901245, 1.456903338432312, 1.0905765295028687, 0.7259777784347534, 0.2977503538131714, 0.5116031765937805]"
3423,2486,"[0.3800526261329651, 0.45469358563423157, 0.6429257988929749, 0.5339809060096741, 0.7146026492118835, 1.0309654474258423, 0.6142877340316772, 1.3589353561401367, 0.20940221846103668, 0.6437067985534668]"
