,id,features
1390,3103,"[0.44360873103141785, 0.5264995098114014, 0.26433631777763367, 0.22485508024692535, 0.6461339592933655, 0.09005522727966309, 0.3565344214439392, 0.3447428047657013, 0.5563865900039673, 0.5637012124061584]"
1391,3113,"[0.04151731729507446, 0.0, 0.0, 0.11813525855541229, 0.16397695243358612, 0.36871838569641113, 0.6969581246376038, 0.701630175113678, 0.38095152378082275, 0.813028872013092]"
1392,3123,"[0.19652988016605377, 0.29644426703453064, 0.0619526281952858, 0.0, 0.4193078875541687, 0.27294281125068665, 0.21799595654010773, 0.34194156527519226, 0.1369948536157608, 0.16170258820056915]"
1393,3133,"[0.10480090975761414, 0.7603047490119934, 0.7616105675697327, 1.044232726097107, 0.2365846335887909, 0.34951674938201904, 0.7415685653686523, 0.0, 0.49773988127708435, 0.0]"
1394,3143,"[0.06867258250713348, 1.0538477897644043, 0.2623559236526489, 0.6742342710494995, 0.07628852128982544, 0.7566232681274414, 0.44340360164642334, 0.6179150938987732, 0.4386816918849945, 0.37892869114875793]"
1395,3153,"[0.5297768712043762, 0.6569474339485168, 0.278251975774765, 0.48113498091697693, 0.25030824542045593, 0.0, 1.0187352895736694, 0.46410465240478516, 0.013534869067370892, 0.1894654929637909]"
1396,3163,"[0.17848534882068634, 0.5227397680282593, 0.8748153448104858, 0.9636898040771484, 0.10123865306377411, 0.1616339087486267, 0.6277870535850525, 0.12662769854068756, 0.7690874934196472, 0.2210283875465393]"
1397,3173,"[0.44125601649284363, 0.1335083246231079, 0.352973610162735, 0.3756459057331085, 0.345043808221817, 0.1333606243133545, 0.6076618432998657, 0.5484009385108948, 0.06177224591374397, 0.7951196432113647]"
1398,3183,"[0.0, 1.1540591716766357, 0.0, 0.9252656698226929, 1.0436477661132812, 0.21852238476276398, 0.45079702138900757, 0.1922277808189392, 0.0, 0.0014319370966404676]"
1399,3203,"[0.4647812247276306, 0.5971195697784424, 0.4394605755805969, 0.42907387018203735, 0.3308977484703064, 0.0978708565235138, 0.6650107502937317, 0.6661848425865173, 0.23874199390411377, 0.607353687286377]"
1400,3213,"[0.4232889711856842, 0.4024925231933594, 0.38058963418006897, 0.7826039791107178, 0.34534433484077454, 0.0, 0.9619753956794739, 0.5428335070610046, 0.036530330777168274, 0.07635152339935303]"
1401,3223,"[0.8312036395072937, 0.35986757278442383, 1.2405494451522827, 0.013500237837433815, 0.0, 0.17884252965450287, 0.9057799577713013, 0.0, 0.05326980724930763, 0.3309866487979889]"
1402,3233,"[0.6943217515945435, 0.8094790577888489, 0.4372318685054779, 0.7086758017539978, 0.8812456130981445, 0.067284494638443, 0.4183267056941986, 0.6867717504501343, 0.23379388451576233, 0.6750844717025757]"
1403,3243,"[0.373844176530838, 0.1598820686340332, 0.0, 0.0, 0.33002522587776184, 0.5663405060768127, 0.7864683270454407, 0.5821433067321777, 0.22153225541114807, 0.2661348581314087]"
1404,3253,"[0.9856156706809998, 0.46218883991241455, 0.10418528318405151, 0.4965786337852478, 0.15262606739997864, 0.0, 0.8685367107391357, 0.4934614896774292, 0.0, 0.34119024872779846]"
1405,3263,"[0.6040822863578796, 0.44733449816703796, 0.39527472853660583, 0.3690979480743408, 0.2073102742433548, 0.20480521023273468, 0.5484281182289124, 0.44212108850479126, 0.00907299667596817, 0.6803653240203857]"
1406,3273,"[0.1022978127002716, 0.0, 0.30384838581085205, 0.0540851429104805, 0.49941766262054443, 0.33455798029899597, 0.9988066554069519, 0.6871924996376038, 0.0, 0.34025630354881287]"
1407,3283,"[0.7674472332000732, 0.9305621981620789, 0.5923108458518982, 0.42637360095977783, 0.0, 0.12619459629058838, 0.40962114930152893, 0.34382662177085876, 0.07624369859695435, 0.2534964382648468]"
1408,3293,"[0.0, 0.235627681016922, 0.19467441737651825, 1.2227158546447754, 0.7691308259963989, 0.5277173519134521, 0.0, 0.0, 1.040946364402771, 0.0]"
1409,3303,"[0.13950718939304352, 0.09366943687200546, 0.0, 0.0, 0.0, 0.0, 1.519593596458435, 0.9884275794029236, 0.11185436695814133, 0.7255538702011108]"
1410,3313,"[0.0907646119594574, 0.10826461017131805, 0.7655191421508789, 0.0, 0.6697098016738892, 0.1925770789384842, 0.39094278216362, 0.559644877910614, 0.6920894980430603, 0.0]"
1411,3323,"[0.8996614813804626, 0.0, 0.0, 0.17974407970905304, 0.26391124725341797, 0.4636823236942291, 0.6431596875190735, 0.4494185149669647, 0.766122043132782, 0.0]"
1412,3333,"[1.0083041191101074, 0.16381561756134033, 0.9284687638282776, 0.8205947279930115, 0.4813697636127472, 0.1959357112646103, 0.0676979348063469, 0.46420523524284363, 0.44319698214530945, 0.09361537545919418]"
1413,3343,"[0.0, 0.2536289393901825, 0.3495194911956787, 0.07444826513528824, 0.5055975317955017, 0.39797982573509216, 0.528802752494812, 0.2938463091850281, 0.5385847091674805, 0.5537170767784119]"
1414,3353,"[0.2706991136074066, 0.66765296459198, 0.4354102611541748, 0.8542953133583069, 0.632725179195404, 0.1663411408662796, 0.49100035429000854, 0.3802671730518341, 0.4059416353702545, 0.29486769437789917]"
1415,3363,"[0.4244733154773712, 0.8708084225654602, 0.2352897673845291, 0.7767629623413086, 0.4342624247074127, 0.09959220141172409, 0.6723657250404358, 0.3530765473842621, 0.18030065298080444, 0.6408448219299316]"
1416,3373,"[0.3504636287689209, 0.31797128915786743, 0.0, 0.0, 0.5397706031799316, 0.48311647772789, 0.6867859959602356, 0.507236659526825, 0.24317526817321777, 0.18872372806072235]"
1417,3393,"[0.10575855523347855, 0.0, 0.0, 0.0, 1.0298579931259155, 0.4127501845359802, 0.46937280893325806, 0.3573971390724182, 0.1632070243358612, 0.2819359004497528]"
1418,3403,"[0.0, 0.0, 0.0, 0.8157530426979065, 0.6241256594657898, 0.10046056658029556, 0.35801106691360474, 0.4333789646625519, 0.36035293340682983, 0.38040435314178467]"
1419,3413,"[0.36252209544181824, 0.6664908528327942, 0.3488883972167969, 0.7250635027885437, 0.6155589818954468, 0.12255918979644775, 0.6754351258277893, 0.4116337299346924, 0.2668617367744446, 0.5106874704360962]"
1420,3423,"[0.4631442725658417, 0.21182818710803986, 0.5889436602592468, 0.4947904646396637, 0.6758081316947937, 0.5207468867301941, 0.44880056381225586, 0.5089593529701233, 0.3530586063861847, 0.0]"
1421,3433,"[0.0, 0.0, 0.15030653774738312, 0.0, 0.0, 0.7630354762077332, 0.6016499400138855, 0.7222169041633606, 0.152287095785141, 0.65852952003479]"
1422,3443,"[0.0, 0.12557145953178406, 0.34346500039100647, 0.4393102824687958, 0.18574035167694092, 0.19322794675827026, 0.44134533405303955, 0.7139045000076294, 0.5301092863082886, 1.164618730545044]"
1423,3453,"[0.37649863958358765, 0.0, 0.0, 0.0, 0.8446731567382812, 0.6320986151695251, 0.7032572031021118, 0.003833178663626313, 0.22246283292770386, 0.742422878742218]"
1424,3463,"[0.276935338973999, 0.26280781626701355, 0.0, 0.1501786708831787, 0.3213493824005127, 0.26165616512298584, 0.39160382747650146, 0.06090443581342697, 0.08593638241291046, 0.3785870373249054]"
1425,3473,"[0.5637937784194946, 0.41117405891418457, 0.8891871571540833, 1.208746075630188, 0.3142680525779724, 0.0, 0.0, 0.0, 0.0, 0.12754204869270325]"
1426,3483,"[0.0, 0.4316333532333374, 0.5019484758377075, 0.0, 0.7469708919525146, 0.2263524979352951, 0.8526827096939087, 0.2467528134584427, 0.289656400680542, 0.7009317278862]"
1427,3493,"[0.1899639070034027, 0.018417106941342354, 0.0, 0.17646744847297668, 0.1561509221792221, 0.11640384048223495, 0.17568239569664001, 0.07000524550676346, 0.02214549295604229, 0.2045404016971588]"
1428,3503,"[1.1524850130081177, 0.5332034826278687, 0.8296828269958496, 0.2564674913883209, 0.261461466550827, 0.04495778679847717, 0.5066160559654236, 0.0054842946119606495, 0.6435484886169434, 0.16041013598442078]"
1429,3513,"[0.15625378489494324, 0.27779752016067505, 0.1375071108341217, 0.5152947306632996, 0.3532421290874481, 0.21186739206314087, 0.4514957666397095, 0.48235267400741577, 0.4523327052593231, 1.1239274740219116]"
1430,3523,"[0.5089797973632812, 0.0, 0.0, 0.397737592458725, 0.13579897582530975, 0.1396859586238861, 0.0, 1.06779944896698, 0.7527961134910583, 1.1237362623214722]"
1431,3533,"[0.3940376341342926, 0.2731955349445343, 1.419198751449585, 0.9532098770141602, 0.29466548562049866, 0.5656339526176453, 0.45293867588043213, 0.0, 0.14132744073867798, 0.0]"
1432,3543,"[0.7396873831748962, 0.6840695738792419, 0.4909668564796448, 0.8286305069923401, 0.38697415590286255, 0.08021778613328934, 0.41895216703414917, 0.31562745571136475, 0.14425872266292572, 0.5224413871765137]"
1433,3553,"[0.4268885552883148, 0.0, 0.2005797177553177, 0.18154361844062805, 0.6631116271018982, 0.44439753890037537, 0.18626299500465393, 1.055084466934204, 0.3491165041923523, 0.3987294137477875]"
1434,3563,"[0.0, 0.14880263805389404, 0.09824015200138092, 0.37618058919906616, 0.0, 0.0, 0.768904447555542, 0.5877782106399536, 0.0, 0.0]"
1435,3573,"[0.14143851399421692, 0.1790471076965332, 0.3886811137199402, 0.0, 0.48208051919937134, 0.27724266052246094, 0.2353234589099884, 0.49516141414642334, 0.23397298157215118, 0.0]"
1436,3593,"[0.0, 0.0, 0.0, 0.0, 0.02928795851767063, 0.38989731669425964, 0.5511817336082458, 0.3913092315196991, 0.33415475487709045, 0.5153784155845642]"
1437,3603,"[0.0, 0.0, 0.0, 0.0, 0.9619147777557373, 0.973888635635376, 0.4387580454349518, 0.8714892864227295, 0.24010521173477173, 1.2636847496032715]"
1438,3613,"[0.5875294804573059, 0.09687479585409164, 0.49240604043006897, 1.1225435733795166, 0.2824190855026245, 0.3347712755203247, 0.6817095875740051, 0.43196722865104675, 0.26613762974739075, 0.21794085204601288]"
1439,3623,"[0.41135910153388977, 0.0, 0.1015247106552124, 0.23527167737483978, 0.4672762155532837, 0.13459230959415436, 0.7968146204948425, 0.5403608083724976, 0.19525238871574402, 0.8977298736572266]"
1440,3633,"[0.34991392493247986, 0.30438533425331116, 0.17087754607200623, 0.7532747387886047, 0.3839374780654907, 0.21255022287368774, 0.7113403677940369, 0.5703081488609314, 0.17300237715244293, 0.4517737627029419]"
1441,3643,"[0.33530423045158386, 0.7096563577651978, 0.05514586716890335, 0.4591328203678131, 0.19005818665027618, 0.16606993973255157, 0.8015273213386536, 0.3630794286727905, 0.32316824793815613, 0.6393358707427979]"
1442,3653,"[0.5261059999465942, 0.6999135613441467, 0.31260186433792114, 0.6791850924491882, 0.12697657942771912, 0.09583667665719986, 0.6750192046165466, 0.6706498265266418, 0.1863812655210495, 0.4483078122138977]"
1443,3663,"[0.0, 0.13626936078071594, 0.13123248517513275, 0.0, 0.016488946974277496, 0.3803890645503998, 0.2640826106071472, 1.4373078346252441, 0.0, 0.0]"
1444,3673,"[0.0, 0.0, 0.004845939576625824, 0.0, 0.7925342917442322, 0.5556816458702087, 0.5454583168029785, 0.8003097176551819, 0.5147737860679626, 0.002467861631885171]"
1445,3683,"[0.725351870059967, 0.7041968703269958, 0.6786214113235474, 0.8911008238792419, 0.12176842987537384, 0.13027706742286682, 0.5868133306503296, 0.4604202210903168, 0.15782830119132996, 0.4264155924320221]"
1446,3693,"[0.8549829721450806, 0.2666451036930084, 0.2909033000469208, 0.12874242663383484, 0.0, 0.029743818566203117, 0.7468130588531494, 0.6158987283706665, 0.0, 0.0]"
1447,3703,"[0.2886434495449066, 0.6409642100334167, 0.4129294455051422, 0.7094443440437317, 0.0, 0.0, 0.9575585722923279, 0.6032414436340332, 0.007752409670501947, 0.28626549243927]"
1448,3713,"[0.09514928609132767, 0.7759500741958618, 0.653784990310669, 0.6055660247802734, 0.7558873891830444, 0.16148599982261658, 0.523536741733551, 0.27072691917419434, 0.32408878207206726, 0.49292582273483276]"
1449,3723,"[0.48652955889701843, 0.4968549311161041, 0.2681174576282501, 0.7598199248313904, 0.5625002980232239, 0.09953727573156357, 0.3815743625164032, 0.4717678427696228, 0.26756659150123596, 0.7981162071228027]"
1450,3733,"[0.35352084040641785, 0.7547597289085388, 0.47270098328590393, 0.8291844725608826, 0.5381852984428406, 0.06037741154432297, 0.4624573588371277, 0.34914520382881165, 0.14207084476947784, 0.4926435947418213]"
1451,3743,"[0.18432940542697906, 0.08750850707292557, 0.0, 0.0, 0.6334090828895569, 0.6680647730827332, 0.8473640084266663, 0.6341652274131775, 0.0, 0.21218241751194]"
1452,3753,"[0.2854458689689636, 0.13105493783950806, 0.0, 0.4427240490913391, 0.6742640733718872, 0.0, 0.7118855714797974, 0.5093895196914673, 0.04892650619149208, 1.3407683372497559]"
1453,3763,"[0.2430965155363083, 0.4976257085800171, 0.23060591518878937, 0.6629891395568848, 0.408704549074173, 0.25377753376960754, 0.7522954940795898, 0.5029351115226746, 0.19180524349212646, 0.5352182984352112]"
1454,3773,"[0.6604458093643188, 0.12434094399213791, 0.30271801352500916, 0.2550319731235504, 0.1755433827638626, 0.5399060249328613, 0.6836323142051697, 0.3405398726463318, 0.0, 0.3946147561073303]"
1455,3783,"[0.8242765665054321, 0.5718008875846863, 0.5029256343841553, 0.8577797412872314, 0.3876808285713196, 0.3486683964729309, 0.4717758893966675, 0.4509217143058777, 0.28909817337989807, 0.3799406886100769]"
1456,3793,"[0.45259466767311096, 0.12057756632566452, 0.06810715794563293, 0.8525773882865906, 0.27673205733299255, 0.045667413622140884, 0.9816433191299438, 0.7202598452568054, 0.13950547575950623, 0.4830497205257416]"
1457,3803,"[0.5371896028518677, 0.3351190388202667, 0.8907833099365234, 1.0321086645126343, 0.146495521068573, 0.0, 0.06735102087259293, 0.46880093216896057, 0.4349954128265381, 0.3947448432445526]"
1458,3813,"[0.5825900435447693, 0.6761349439620972, 0.5294182300567627, 0.42292171716690063, 0.6332489252090454, 0.0, 0.3566405475139618, 0.651542603969574, 0.2423575520515442, 0.0750483050942421]"
1459,3823,"[0.5418853163719177, 1.2647453546524048, 0.1816205382347107, 0.6850613355636597, 0.1794426143169403, 0.19136913120746613, 0.35731956362724304, 0.23210817575454712, 0.019457120448350906, 0.5966482162475586]"
1460,3833,"[0.02135041169822216, 0.339855819940567, 0.603205680847168, 0.0, 0.0, 0.0, 1.1348812580108643, 0.6296429634094238, 0.09014686942100525, 0.0]"
1461,3843,"[0.06691307574510574, 0.03851349651813507, 0.17768621444702148, 0.0, 0.853407621383667, 0.5114869475364685, 0.7859302759170532, 0.8165144920349121, 0.038018323481082916, 0.0]"
1462,3853,"[0.0, 0.0, 0.325123131275177, 0.6281564235687256, 1.2980117797851562, 0.3780815005302429, 0.14842289686203003, 0.5013728141784668, 0.45890387892723083, 1.103986144065857]"
1463,3863,"[0.4598662257194519, 0.2546200752258301, 0.5891414880752563, 0.3469899892807007, 0.3425530195236206, 0.0, 0.3827352821826935, 1.0732166767120361, 0.2916504144668579, 0.40442734956741333]"
1464,3873,"[0.12277448177337646, 0.6542612910270691, 0.23805105686187744, 0.7813791036605835, 0.36351341009140015, 0.42292729020118713, 0.9363611340522766, 0.25766119360923767, 0.2096676081418991, 0.3815500736236572]"
1465,3883,"[0.15183372795581818, 0.49285390973091125, 0.01961015909910202, 0.988878071308136, 1.005333662033081, 0.07916702330112457, 0.0, 0.27156245708465576, 0.0, 0.4134361445903778]"
1466,3893,"[0.5944427847862244, 0.4228632152080536, 0.36926794052124023, 0.7801434993743896, 0.30803370475769043, 0.3113085627555847, 0.5400562882423401, 0.48904624581336975, 0.0, 0.4667823612689972]"
1467,3903,"[1.1616814136505127, 1.1932545900344849, 0.3281412720680237, 0.31506505608558655, 0.6931261420249939, 0.3219464421272278, 0.0, 0.3607911765575409, 0.03697323054075241, 0.15176711976528168]"
1468,3913,"[0.0, 0.0, 0.0858653336763382, 0.8339048027992249, 0.8202866315841675, 1.2028728723526, 0.0, 1.2677351236343384, 0.0, 0.0]"
1469,3923,"[0.28472620248794556, 0.5578795671463013, 0.5122863054275513, 0.0, 0.06599318236112595, 0.21285545825958252, 0.6035829782485962, 0.6071241497993469, 0.23531529307365417, 0.31760990619659424]"
1470,3933,"[0.2833036780357361, 0.05574076250195503, 0.06004171818494797, 0.0, 1.4801654815673828, 0.34911641478538513, 0.6277507543563843, 0.26535657048225403, 0.36849308013916016, 0.0]"
1471,3943,"[0.6269906759262085, 0.0, 0.5007911920547485, 0.7079286575317383, 0.5113598108291626, 0.8307580947875977, 0.6283256411552429, 0.0, 0.0, 0.0]"
1472,4,"[0.0, 0.4552266299724579, 0.2453860640525818, 0.41153600811958313, 0.8767703175544739, 0.27952438592910767, 0.36833834648132324, 0.3757123053073883, 0.27113455533981323, 0.3272775411605835]"
1473,14,"[0.36120039224624634, 0.7143545150756836, 0.6218432188034058, 0.6316865086555481, 0.3537925183773041, 0.21681813895702362, 0.3057643473148346, 0.3340289890766144, 0.303429514169693, 0.5890296101570129]"
1474,24,"[0.23899351060390472, 0.27378860116004944, 0.17244404554367065, 0.4137797951698303, 0.6835976243019104, 0.09006568044424057, 0.366243839263916, 0.787019670009613, 0.5381984710693359, 0.572965681552887]"
1475,34,"[0.4362808167934418, 0.8149142861366272, 0.4992976784706116, 0.8248977661132812, 0.6080839037895203, 0.030897455289959908, 0.8485585451126099, 0.02931387908756733, 0.0, 0.3085998594760895]"
1476,44,"[0.4153231382369995, 0.0, 0.0, 0.167130246758461, 0.23824387788772583, 0.25511547923088074, 0.7695978283882141, 0.7846883535385132, 0.16430053114891052, 0.41143548488616943]"
1477,54,"[0.4615221619606018, 0.4365381598472595, 0.0, 0.0, 1.171752691268921, 0.24530449509620667, 0.29908156394958496, 0.3725369870662689, 0.03780865669250488, 0.2795533537864685]"
1478,64,"[0.14601819217205048, 0.0, 0.0343807078897953, 0.0, 0.6631194949150085, 0.474892258644104, 0.7081215977668762, 0.3617193102836609, 0.16394011676311493, 0.40737444162368774]"
1479,74,"[0.0678827241063118, 0.25985485315322876, 0.0, 0.178005650639534, 1.0171483755111694, 0.3612000346183777, 0.3383932411670685, 0.6127395629882812, 0.2990175783634186, 0.7168970704078674]"
1480,84,"[1.1923834085464478, 0.22913424670696259, 0.04963144287467003, 0.4227219223976135, 0.5768771171569824, 1.150140643119812, 0.11214921623468399, 0.4026109576225281, 0.021732525900006294, 0.32394251227378845]"
1481,94,"[0.656140923500061, 0.6828182935714722, 0.410944402217865, 0.48128774762153625, 0.5920003056526184, 0.035589661449193954, 0.29978713393211365, 0.5884553790092468, 0.21476146578788757, 0.6888710260391235]"
1482,104,"[0.9541659951210022, 0.0, 0.0, 0.20880287885665894, 0.27330315113067627, 0.028288114815950394, 0.7302262783050537, 0.8929604291915894, 0.0, 0.7521688342094421]"
1483,114,"[0.14677239954471588, 0.1411150097846985, 0.3579678535461426, 1.0955030918121338, 0.41212064027786255, 0.1547860950231552, 0.0, 1.067703127861023, 0.30313655734062195, 0.35265833139419556]"
1484,124,"[0.5337525010108948, 0.9509052038192749, 0.32495352625846863, 0.9654979109764099, 0.24882173538208008, 0.05467716604471207, 0.23953166604042053, 0.0, 0.24543866515159607, 0.0]"
1485,134,"[0.3905305862426758, 0.7779788374900818, 0.911537230014801, 0.6562654376029968, 0.23652283847332, 0.14547088742256165, 0.41669362783432007, 0.2200121134519577, 0.2062041312456131, 0.4595312774181366]"
1486,144,"[0.5532149076461792, 0.35287365317344666, 0.3248080909252167, 0.7655850648880005, 0.527045726776123, 0.219242125749588, 0.2804147005081177, 0.5253669619560242, 0.08387360721826553, 0.55916827917099]"
1487,154,"[0.5631740093231201, 0.8475268483161926, 0.9239412546157837, 0.5246130228042603, 0.23330475389957428, 0.12868426740169525, 0.2557781934738159, 0.5251923203468323, 0.3998281955718994, 0.1915016621351242]"
1488,164,"[0.37530046701431274, 0.41901442408561707, 0.6266847252845764, 0.9411059617996216, 0.242775559425354, 0.23774434626102448, 0.6407040357589722, 0.24705708026885986, 0.1633211374282837, 0.33477604389190674]"
1489,174,"[0.3154880404472351, 0.0, 0.0, 0.0, 0.08923513442277908, 0.5760461091995239, 1.0348163843154907, 0.5181484818458557, 0.1912996768951416, 0.1414000391960144]"
1490,184,"[0.7808158993721008, 0.0, 1.3051843643188477, 0.24454239010810852, 0.0, 0.49573075771331787, 0.3531147241592407, 0.8682738542556763, 0.3738858699798584, 0.010025148279964924]"
1491,194,"[0.6666078567504883, 0.13784891366958618, 0.7602676153182983, 0.9433022141456604, 0.5573512315750122, 0.07707101106643677, 0.39613866806030273, 0.44192421436309814, 0.1656157374382019, 0.3748883306980133]"
1492,204,"[0.0, 0.114994578063488, 0.2425994575023651, 0.05046151205897331, 0.4145146906375885, 0.538828432559967, 0.7016070485115051, 0.5338981747627258, 0.13420145213603973, 0.9803191423416138]"
1493,214,"[0.6131429672241211, 0.5405941605567932, 0.2468588799238205, 1.1315698623657227, 0.903388261795044, 0.507450520992279, 0.4580647647380829, 0.20377327501773834, 0.18680903315544128, 0.4447609782218933]"
1494,224,"[0.4127507507801056, 0.27964457869529724, 0.35833629965782166, 0.6612874865531921, 0.4904088079929352, 0.228445902466774, 0.7185280919075012, 0.2856367826461792, 0.18607424199581146, 0.5021727681159973]"
1495,234,"[0.024219609797000885, 0.0, 0.0, 0.2154189795255661, 0.5529539585113525, 0.46442461013793945, 0.4446900188922882, 0.658042311668396, 0.27527227997779846, 0.4919929802417755]"
1496,244,"[0.16760112345218658, 0.41457468271255493, 0.5442155003547668, 0.028540972620248795, 0.5492532849311829, 0.21936270594596863, 0.3778895139694214, 0.4778502285480499, 0.16239133477210999, 0.0]"
1497,254,"[0.38590577244758606, 0.4105096459388733, 0.5004720091819763, 0.34718888998031616, 0.5606399774551392, 0.08855067193508148, 0.46325480937957764, 0.4091198742389679, 0.24573630094528198, 0.6011634469032288]"
1498,264,"[0.3285021483898163, 0.6040855050086975, 1.1415690183639526, 0.6483595967292786, 0.0, 0.24913902580738068, 0.6624117493629456, 0.07433069497346878, 0.3583310544490814, 0.13426722586154938]"
1499,274,"[0.0, 0.1836320459842682, 0.0, 0.10262039303779602, 1.3662614822387695, 0.2590661346912384, 0.3098999559879303, 0.33164989948272705, 0.22513315081596375, 0.07811490446329117]"
1500,294,"[0.4853759706020355, 0.3770628869533539, 0.5112731456756592, 0.6018378734588623, 0.7874760031700134, 0.10080233961343765, 0.06440818309783936, 0.2784046530723572, 0.3112240433692932, 0.44216811656951904]"
1501,304,"[0.06989160925149918, 0.0, 0.0, 0.6811325550079346, 0.42106419801712036, 0.04458404332399368, 0.30574119091033936, 0.7771732807159424, 0.2770664095878601, 1.2429931163787842]"
1502,314,"[0.33596059679985046, 0.4227079451084137, 0.6146277189254761, 1.134727954864502, 0.6674870252609253, 0.09419660270214081, 0.3906838893890381, 0.31781673431396484, 0.4475042521953583, 0.15927796065807343]"
1503,324,"[0.6320327520370483, 0.13701237738132477, 0.16586369276046753, 0.8649488091468811, 0.784517765045166, 0.380334734916687, 0.6574652791023254, 0.4236471652984619, 0.3164360821247101, 0.5067866444587708]"
1504,334,"[0.39714720845222473, 0.7032521963119507, 0.9581735730171204, 1.1977195739746094, 0.005670186597853899, 0.35128167271614075, 0.3962707817554474, 0.0, 0.32111793756484985, 0.0]"
1505,344,"[0.8827937245368958, 0.25749412178993225, 0.0, 0.008488872088491917, 0.20823484659194946, 0.0, 0.9394586086273193, 0.40678417682647705, 0.0, 0.7615410089492798]"
1506,354,"[0.33502548933029175, 0.36082175374031067, 0.46200019121170044, 0.08978492021560669, 0.07471060752868652, 0.05970364809036255, 0.9229801297187805, 0.8163236975669861, 0.2830730676651001, 0.5827324986457825]"
1507,364,"[0.3291197419166565, 0.6603205800056458, 0.021669259294867516, 0.5860286951065063, 0.760345995426178, 0.0, 0.7794259786605835, 0.4744051396846771, 0.0, 0.6953795552253723]"
1508,374,"[0.1370503455400467, 0.009749872609972954, 0.0, 0.0, 0.8213723301887512, 0.4507935047149658, 0.6327433586120605, 0.23667101562023163, 0.18008485436439514, 0.27371853590011597]"
1509,384,"[0.4113326072692871, 0.40156829357147217, 0.408549964427948, 0.0, 0.10925545543432236, 0.25721609592437744, 0.9884600639343262, 0.8226912021636963, 0.2586672008037567, 0.16052435338497162]"
1510,394,"[1.2125869989395142, 0.0, 0.24967430531978607, 0.5676749348640442, 0.013770385645329952, 0.0, 0.5844122767448425, 0.8631250858306885, 0.0, 0.3879550099372864]"
1511,404,"[0.2499188631772995, 0.2975209355354309, 0.17033065855503082, 0.0, 0.8888044357299805, 0.3816615343093872, 0.8222481608390808, 0.6184616088867188, 0.004301716107875109, 1.0590919256210327]"
1512,414,"[0.0, 0.34098660945892334, 0.23539762198925018, 0.0458846241235733, 0.698461651802063, 0.2119653970003128, 0.5952768325805664, 0.5921155214309692, 0.3819803297519684, 0.4074810743331909]"
1513,424,"[0.1641281545162201, 0.35226330161094666, 0.035715583711862564, 0.0787530466914177, 0.6684141755104065, 0.3030122220516205, 0.5374441146850586, 0.42933401465415955, 0.27825337648391724, 0.668480634689331]"
1514,434,"[0.05677036568522453, 0.1363692432641983, 0.08640405535697937, 0.24790997803211212, 0.39461377263069153, 0.21202723681926727, 0.8973270058631897, 0.5898265242576599, 0.0936519205570221, 0.7779073715209961]"
1515,444,"[0.510668933391571, 0.0, 0.16996198892593384, 0.4388170540332794, 0.11713121086359024, 0.0, 0.2683744430541992, 0.7935048341751099, 0.15789978206157684, 0.3873320519924164]"
1516,454,"[0.29168492555618286, 0.47483378648757935, 0.17375962436199188, 0.4875339865684509, 0.5882425904273987, 0.10389533638954163, 0.5314798951148987, 0.45154425501823425, 0.14393843710422516, 0.968547523021698]"
1517,464,"[0.0, 0.0, 0.24591556191444397, 0.28767335414886475, 0.01906929910182953, 0.3691161572933197, 0.8673110604286194, 0.5761768221855164, 0.24559582769870758, 0.7038034200668335]"
1518,474,"[0.3912245035171509, 0.48301973938941956, 0.283495157957077, 0.6507018804550171, 0.4009667932987213, 0.18277643620967865, 0.7903363704681396, 0.47317248582839966, 0.08590430021286011, 0.7348600029945374]"
1519,484,"[0.029700156301259995, 0.36847957968711853, 0.19350960850715637, 0.0, 0.7670251727104187, 0.5272983908653259, 0.8843324780464172, 0.0, 0.7093995213508606, 0.21343189477920532]"
1520,494,"[0.0, 0.3774262070655823, 0.15783920884132385, 0.45011836290359497, 0.4365607500076294, 0.19650565087795258, 0.9299068450927734, 0.35378628969192505, 0.15664641559123993, 0.7160447239875793]"
1521,504,"[0.29610636830329895, 0.0, 0.017879845574498177, 0.2448687106370926, 0.19246149063110352, 0.22751878201961517, 0.6919737458229065, 0.7955232858657837, 0.5462480783462524, 0.691235363483429]"
1522,514,"[0.5516612529754639, 0.3942132592201233, 0.2785077393054962, 0.5413420796394348, 0.31900665163993835, 0.1802397221326828, 0.7824899554252625, 0.6711969971656799, 0.13951583206653595, 0.39766672253608704]"
1523,524,"[0.5379353761672974, 0.6333997249603271, 0.0, 0.3845793902873993, 0.6646877527236938, 0.09515585005283356, 0.5277233719825745, 0.46564558148384094, 0.05329049751162529, 0.8374979496002197]"
1524,534,"[0.15129390358924866, 0.6902809739112854, 0.2500664293766022, 1.065718173980713, 0.6949209570884705, 0.18463121354579926, 0.398699015378952, 0.32890480756759644, 0.3477475643157959, 0.46510177850723267]"
1525,544,"[0.0, 0.02772068977355957, 0.15397703647613525, 0.10275736451148987, 0.4050089418888092, 0.2846260368824005, 0.601628303527832, 0.6518028378486633, 0.3565104603767395, 0.8024635314941406]"
1526,554,"[0.06334695965051651, 0.5946412682533264, 0.28367123007774353, 0.399189829826355, 0.5378355979919434, 0.21634936332702637, 0.4174724221229553, 0.4638710618019104, 0.3135792315006256, 0.4081993103027344]"
1527,564,"[0.20186948776245117, 0.0, 0.0, 0.028894081711769104, 0.5216431021690369, 0.3397056758403778, 0.8457620143890381, 0.4230145514011383, 0.23906412720680237, 0.37791064381599426]"
